Suburb,Rooms,Type,Price,Date,Bedroom2,Bathroom,Car,Landsize,Propertycount
Toorak,3,h,1300000,4/16/16,3,1,1,266,7217
Toorak,3,t,2050000,9/17/16,3,2,2,339,7217
Toorak,5,h,2170000,9/17/16,3,1,0,333,7217
Toorak,3,u,2100000,9/17/16,,,,,7217
Toorak,3,u,950000,3/18/17,3,1,1,57,7217
Toorak,2,u,531000,3/18/17,2,1,1,0,7217
Toorak,4,h,5020000,6/18/16,,,,,7217
Toorak,2,u,705000,6/18/16,,,,,7217
Toorak,2,u,575000,6/18/16,2,1,1,0,7217
Toorak,1,u,366000,6/18/16,1,1,1,0,7217
Toorak,4,h,2620000,6/18/16,4,2,2,516,7217
Toorak,3,h,1900000,11/19/16,3,2,1,268,7217
Toorak,2,t,1210000,11/19/16,2,2,2,101,7217
Toorak,3,h,3500000,11/19/16,,,,,7217
Toorak,4,h,4000000,11/19/16,4,2,2,684,7217
Toorak,3,h,2800000,11/19/16,,,,,7217
Toorak,2,u,540000,5/22/16,2,1,1,0,7217
Toorak,3,u,1050000,5/22/16,,,,,7217
Toorak,2,u,857000,8/22/16,2,0,0,0,7217
Toorak,1,u,525000,8/22/16,,,,,7217
Toorak,3,h,4200000,4/23/16,4,4,2,565,7217
Toorak,3,u,851000,9/24/16,,,,,7217
Toorak,2,h,3260000,2/25/17,2,2,2,334,7217
Toorak,2,h,1900000,2/25/17,2,2,0,218,7217
Toorak,2,u,690000,2/25/17,2,1,1,0,7217
Toorak,2,t,2100000,2/25/17,2,2,3,457,7217
Toorak,2,u,1940000,2/25/17,,,,,7217
Toorak,1,u,460000,7/26/16,1,1,1,0,7217
Toorak,2,h,1950000,6/27/16,,,,,7217
Toorak,2,u,1400000,6/27/16,2,2,2,2927,7217
Toorak,2,u,511000,6/27/16,2,1,2,0,7217
Toorak,2,u,645000,6/27/16,2,1,1,0,7217
Toorak,2,u,870000,11/27/16,2,2,2,,7217
Toorak,3,t,910000,11/27/16,3,2,2,0,7217
Toorak,3,h,2250000,5/28/16,3,3,2,575,7217
Toorak,3,h,5000000,5/28/16,,,,,7217
Toorak,2,u,525000,5/28/16,2,1,1,0,7217
Toorak,3,h,3270000,8/28/16,3,2,1,363,7217
Toorak,2,u,866000,7/30/16,2,0,0,0,7217
Toorak,3,h,1170000,7/30/16,3,1,1,405,7217
Toorak,2,u,1000000,7/30/16,,,,,7217
Toorak,2,u,920000,7/30/16,2,1,1,0,7217
Viewbank,4,h,910000,9/3/16,4,2,2,626,2698
Viewbank,3,h,960000,9/3/16,4,2,2,656,2698
Viewbank,2,u,556000,12/3/16,2,1,1,195,2698
Viewbank,4,h,1010000,12/3/16,4,3,2,669,2698
Viewbank,3,h,880000,12/3/16,3,2,4,704,2698
Viewbank,4,h,920250,3/4/17,4,2,2,558,2698
Viewbank,4,h,1080000,3/4/17,4,1,2,676,2698
Viewbank,3,h,770000,6/4/16,3,2,2,577,2698
Viewbank,4,h,730000,6/4/16,4,1,1,865,2698
Viewbank,3,h,820000,8/6/16,3,2,2,555,2698
Viewbank,4,h,1102500,5/7/16,4,2,1,659,2698
Viewbank,4,h,1005000,11/7/16,4,2,1,696,2698
Viewbank,2,u,555000,12/10/16,2,1,2,197,2698
Viewbank,3,h,828500,6/12/16,,,,,2698
Viewbank,2,u,546000,11/12/16,2,1,1,177,2698
Viewbank,3,h,765000,5/14/16,3,1,2,608,2698
Viewbank,3,h,920000,5/14/16,3,2,2,834,2698
Viewbank,2,u,455000,5/14/16,,,,,2698
Viewbank,5,h,895000,5/14/16,5,3,2,648,2698
Viewbank,3,h,775000,4/16/16,5,3,2,586,2698
Viewbank,4,h,1137000,7/16/16,,,,,2698
Viewbank,3,u,440000,7/16/16,3,1,1,416,2698
Viewbank,3,h,970000,9/17/16,,,,,2698
Viewbank,4,h,1042500,9/17/16,4,2,2,648,2698
Viewbank,5,h,1025000,9/17/16,5,3,2,531,2698
Viewbank,4,h,940000,6/18/16,4,3,2,574,2698
Viewbank,4,h,895000,6/18/16,4,2,2,700,2698
Viewbank,3,h,820000,5/22/16,3,2,2,628,2698
Viewbank,6,h,1210000,8/22/16,,,,,2698
Viewbank,3,h,870000,8/22/16,3,1,2,698,2698
Viewbank,4,h,1085000,8/22/16,4,3,2,599,2698
Viewbank,3,h,915000,2/25/17,3,2,2,769,2698
Viewbank,4,h,1050000,7/26/16,4,2,2,660,2698
Viewbank,4,h,820000,5/28/16,,,,,2698
Watsonia,3,h,620000,9/3/16,,,,,2329
Watsonia,3,h,660000,12/3/16,3,1,0,583,2329
Watsonia,3,h,581000,12/3/16,3,2,2,567,2329
Watsonia,3,h,655000,12/3/16,,,,,2329
Watsonia,3,h,1000000,3/4/17,3,2,2,739,2329
Watsonia,3,h,785000,3/4/17,3,1,2,0,2329
Watsonia,3,h,600000,6/4/16,3,1,1,605,2329
Watsonia,3,h,690000,8/6/16,3,2,1,308,2329
Watsonia,3,h,582000,10/8/16,3,1,0,302,2329
Watsonia,3,h,740000,9/10/16,3,1,1,591,2329
Watsonia,3,h,671000,11/12/16,3,2,2,280,2329
Watsonia,3,h,741000,11/12/16,3,1,1,671,2329
Watsonia,4,h,706000,11/12/16,4,1,2,581,2329
Watsonia,3,h,725000,11/12/16,3,1,1,545,2329
Watsonia,3,h,808000,8/13/16,3,2,2,265,2329
Watsonia,3,h,711000,5/14/16,3,1,2,658,2329
Watsonia,3,u,537000,5/14/16,3,1,2,327,2329
Watsonia,3,h,1040000,4/16/16,3,2,1,903,2329
Watsonia,4,h,1171000,7/16/16,3,3,2,670,2329
Watsonia,2,h,662000,7/16/16,2,1,2,605,2329
Watsonia,3,h,800000,6/18/16,4,2,2,595,2329
Watsonia,4,h,652000,5/22/16,,,,,2329
Watsonia,3,h,922000,5/22/16,3,1,2,798,2329
Watsonia,2,t,485000,4/23/16,2,1,1,184,2329
Watsonia,3,h,860500,9/24/16,3,2,0,767,2329
Watsonia,2,h,728000,9/24/16,,,,,2329
Watsonia,3,h,702000,9/24/16,3,1,1,604,2329
Watsonia,3,h,627500,9/24/16,3,1,1,319,2329
Watsonia,3,h,632000,2/25/17,3,1,2,650,2329
Watsonia,3,h,601000,6/27/16,3,1,1,653,2329
Watsonia,3,u,549000,6/27/16,3,1,1,0,2329
Watsonia,2,u,342500,11/27/16,2,1,1,0,2329
Watsonia,2,h,701000,5/28/16,4,1,2,762,2329
Watsonia,3,h,645000,8/28/16,3,1,1,355,2329
Watsonia,3,h,838000,7/30/16,3,1,2,828,2329
West Melbourne,3,t,1010000,9/3/16,3,3,2,0,2230
West Melbourne,3,u,650000,12/3/16,3,2,1,0,2230
West Melbourne,3,h,1260000,6/4/16,2,3,2,506,2230
West Melbourne,1,u,460000,6/4/16,1,1,1,0,2230
West Melbourne,3,h,2370000,6/4/16,3,3,2,265,2230
West Melbourne,2,t,800000,8/6/16,2,2,2,54,2230
West Melbourne,1,u,550000,5/7/16,1,1,1,0,2230
West Melbourne,3,u,660000,5/7/16,3,2,1,0,2230
West Melbourne,2,u,836000,11/7/16,,,,,2230
West Melbourne,2,t,1055000,10/8/16,2,1,1,0,2230
West Melbourne,4,u,860000,9/17/16,,,,,2230
West Melbourne,3,u,995000,3/18/17,3,1,1,0,2230
West Melbourne,3,t,1130000,6/18/16,3,2,2,116,2230
West Melbourne,1,u,443000,9/24/16,1,1,1,547,2230
West Melbourne,3,t,1120000,2/25/17,3,3,1,801,2230
West Melbourne,2,u,682000,2/25/17,,,,,2230
West Melbourne,1,u,482000,7/26/16,1,1,1,0,2230
West Melbourne,2,u,620000,5/28/16,2,1,1,0,2230
West Melbourne,4,h,2100000,5/28/16,4,1,0,440,2230
West Melbourne,3,u,601000,7/30/16,2,1,1,0,2230
Williamstown,4,h,1325000,9/3/16,3,2,1,452,6380
Williamstown,4,h,1400000,9/3/16,4,2,1,320,6380
Williamstown,3,h,920000,9/3/16,,,,,6380
Williamstown,3,h,1535000,9/3/16,3,1,1,507,6380
Williamstown,3,u,890000,12/3/16,3,1,3,0,6380
Williamstown,4,h,1400000,3/4/17,4,2,4,457,6380
Williamstown,3,h,1800000,3/4/17,3,2,2,332,6380
Williamstown,2,h,1050000,3/4/17,2,1,4,445,6380
Williamstown,2,h,850000,3/4/17,2,1,1,278,6380
Williamstown,4,h,2910000,3/4/17,4,3,0,338,6380
Williamstown,3,h,2910000,3/4/17,3,3,2,515,6380
Williamstown,4,h,2640000,3/4/17,4,2,2,650,6380
Williamstown,3,h,1200000,6/4/16,3,2,2,315,6380
Williamstown,4,h,2000000,6/4/16,,,,,6380
Williamstown,4,h,3130000,6/4/16,4,2,2,897,6380
Williamstown,2,h,1500000,8/6/16,,,,,6380
Williamstown,3,h,825000,5/7/16,,,,,6380
Williamstown,3,h,1460000,5/7/16,3,1,2,373,6380
Williamstown,1,u,310000,5/7/16,1,1,1,0,6380
Williamstown,3,h,1200000,11/7/16,3,2,2,348,6380
Williamstown,3,h,1560000,11/7/16,3,2,2,310,6380
Williamstown,3,h,1575000,11/7/16,3,2,3,430,6380
Williamstown,2,t,830000,11/7/16,2,1,1,84,6380
Williamstown,2,t,830000,11/7/16,2,1,0,56,6380
Williamstown,4,h,1085000,10/8/16,3,1,2,458,6380
Williamstown,4,h,1815000,10/8/16,4,3,2,321,6380
Williamstown,3,h,1470000,10/8/16,3,2,1,364,6380
Williamstown,4,h,2230000,9/10/16,3,2,2,782,6380
Williamstown,3,t,1460000,12/10/16,3,2,2,506,6380
Williamstown,5,h,1410000,12/10/16,5,2,2,195,6380
Williamstown,2,h,940000,12/10/16,2,1,0,166,6380
Williamstown,4,h,1900000,3/11/17,4,3,2,321,6380
Williamstown,4,h,1330000,11/12/16,4,3,2,217,6380
Williamstown,3,h,1010000,11/12/16,3,2,2,250,6380
Williamstown,3,h,1010000,8/13/16,3,2,2,418,6380
Williamstown,2,u,450000,5/14/16,2,1,2,0,6380
Williamstown,2,u,513500,5/14/16,2,1,1,0,6380
Williamstown,2,h,1000000,10/15/16,2,1,0,240,6380
Williamstown,2,u,415000,10/15/16,2,1,1,0,6380
Williamstown,3,h,906000,4/16/16,3,2,2,270,6380
Williamstown,4,h,1805000,4/16/16,3,2,2,466,6380
Williamstown,4,h,1126000,4/16/16,4,1,1,307,6380
Williamstown,3,t,935000,4/16/16,3,2,1,233,6380
Williamstown,3,h,1205000,7/16/16,,,,,6380
Williamstown,2,h,895000,9/17/16,2,2,1,193,6380
Williamstown,2,h,890000,9/17/16,,,,,6380
Williamstown,2,u,375000,9/17/16,2,1,1,0,6380
Williamstown,3,h,1000000,3/18/17,3,1,2,189,6380
Williamstown,2,h,769000,6/18/16,2,1,1,265,6380
Williamstown,3,h,1270000,11/19/16,3,1,2,470,6380
Williamstown,4,h,1172000,11/19/16,4,2,2,344,6380
Williamstown,3,h,1360000,5/22/16,3,1,1,477,6380
Williamstown,4,h,2050000,5/22/16,4,2,2,648,6380
Williamstown,3,h,975000,5/22/16,3,2,2,289,6380
Williamstown,3,h,1310000,9/24/16,3,2,1,185,6380
Williamstown,4,t,830000,9/24/16,4,1,2,0,6380
Williamstown,2,u,491500,9/24/16,2,1,1,0,6380
Williamstown,2,u,547500,9/24/16,2,1,1,0,6380
Williamstown,3,t,965000,2/25/17,3,2,1,151,6380
Williamstown,3,h,1262000,2/25/17,3,2,2,204,6380
Williamstown,3,h,1210000,2/25/17,3,1,0,249,6380
Williamstown,2,u,412000,2/25/17,2,1,1,0,6380
Williamstown,2,h,1337500,2/25/17,2,1,0,297,6380
Williamstown,3,t,1230000,2/25/17,,,,,6380
Williamstown,2,h,811000,2/25/17,2,1,2,183,6380
Williamstown,4,h,1630000,2/25/17,4,2,2,265,6380
Williamstown,2,h,920000,7/26/16,2,1,1,307,6380
Williamstown,3,h,960000,6/27/16,3,2,1,189,6380
Williamstown,3,h,1482500,6/27/16,3,2,1,506,6380
Williamstown,4,h,1300000,6/27/16,4,2,2,369,6380
Williamstown,3,h,1378000,6/27/16,,,,,6380
Williamstown,4,h,2255000,11/27/16,4,1,3,765,6380
Williamstown,4,h,1860000,11/27/16,4,2,0,199,6380
Williamstown,3,h,1710000,11/27/16,3,2,1,260,6380
Williamstown,4,h,2440000,11/27/16,4,3,3,500,6380
Williamstown,1,u,331000,5/28/16,1,1,1,0,6380
Williamstown,3,h,1230000,8/28/16,,,,,6380
Williamstown North,2,t,500000,9/3/16,2,1,1,53,802
Williamstown North,3,h,1075000,12/3/16,,,,,802
Williamstown North,2,u,580000,12/3/16,,,,,802
Williamstown North,2,u,400000,10/8/16,2,1,1,0,802
Williamstown North,5,h,1410000,10/8/16,5,2,5,680,802
Williamstown North,1,u,285000,9/10/16,1,1,1,0,802
Williamstown North,2,u,460000,3/11/17,2,1,1,0,802
Williamstown North,4,h,881000,8/13/16,4,1,3,468,802
Williamstown North,2,h,600000,4/16/16,,,,,802
Williamstown North,2,u,380000,6/18/16,2,1,1,0,802
Williamstown North,4,h,1440000,11/19/16,4,3,4,672,802
Williamstown North,2,u,367500,9/24/16,2,1,1,0,802
Williamstown North,1,u,355000,11/27/16,1,1,1,46,802
Williamstown North,3,h,1225000,11/27/16,3,1,1,311,802
Windsor,2,u,580000,9/3/16,2,2,1,0,4380
Windsor,3,h,1850000,12/3/16,3,1,2,361,4380
Windsor,3,u,825000,12/3/16,3,1,1,0,4380
Windsor,3,h,2302000,3/4/17,3,1,4,440,4380
Windsor,2,h,1045000,3/4/17,2,1,2,118,4380
Windsor,4,h,2050000,3/4/17,4,2,1,321,4380
Windsor,2,u,611000,3/4/17,2,1,1,598,4380
Windsor,2,u,600000,8/6/16,2,1,1,1043,4380
Windsor,2,u,800000,5/7/16,2,1,1,0,4380
Windsor,1,u,275000,5/7/16,1,1,1,0,4380
Windsor,2,h,1325000,11/7/16,2,1,0,153,4380
Windsor,3,h,1540000,11/7/16,3,2,1,138,4380
Windsor,3,h,1370000,9/10/16,3,1,2,317,4380
Windsor,2,u,655000,9/10/16,,,,,4380
Windsor,1,u,372000,12/10/16,1,1,1,0,4380
Windsor,1,u,412500,12/10/16,1,1,1,0,4380
Windsor,1,u,452000,2/11/17,1,1,1,0,4380
Windsor,2,u,450000,8/13/16,2,1,1,1057,4380
Windsor,1,u,300000,10/15/16,1,1,1,0,4380
Windsor,2,u,520000,10/15/16,2,1,1,0,4380
Windsor,2,u,650000,7/16/16,2,2,1,0,4380
Windsor,1,u,501000,7/16/16,1,1,1,0,4380
Windsor,2,u,380000,7/16/16,2,1,1,0,4380
Windsor,2,h,1177000,3/18/17,2,2,2,521,4380
Windsor,4,h,1605000,3/18/17,4,1,1,230,4380
Windsor,2,u,600000,6/18/16,2,1,1,0,4380
Windsor,2,h,1500000,11/19/16,2,1,2,0,4380
Windsor,3,u,830000,11/19/16,3,2,2,0,4380
Windsor,2,u,1200000,11/19/16,2,2,1,0,4380
Windsor,1,u,300000,11/19/16,1,1,1,705,4380
Windsor,1,u,400000,5/22/16,1,1,1,706,4380
Windsor,2,u,623000,8/22/16,2,1,1,0,4380
Windsor,2,u,600000,9/24/16,2,1,1,1452,4380
Windsor,2,h,1325000,2/25/17,2,1,0,140,4380
Windsor,2,u,518000,7/26/16,2,1,1,0,4380
Windsor,3,h,2368000,6/27/16,3,2,1,322,4380
Windsor,2,h,1350000,11/27/16,2,1,2,181,4380
Windsor,2,u,650000,5/28/16,2,1,1,0,4380
Windsor,3,h,1200000,5/28/16,3,1,1,116,4380
Windsor,3,h,1320000,5/28/16,3,1,0,365,4380
Windsor,2,u,580000,5/28/16,2,1,1,0,4380
Windsor,2,u,555000,8/28/16,2,1,1,0,4380
Windsor,2,u,474000,8/28/16,2,1,1,0,4380
Windsor,2,h,1350000,8/28/16,2,1,1,157,4380
Windsor,3,h,1910000,8/28/16,3,3,1,143,4380
Yallambie,3,h,665000,9/3/16,,,,,1369
Yallambie,4,h,700000,9/3/16,4,1,1,530,1369
Yallambie,4,h,915000,3/4/17,4,3,1,531,1369
Yallambie,4,h,760000,5/7/16,,,,,1369
Yallambie,3,h,715000,11/7/16,,,,,1369
Yallambie,3,h,710000,12/10/16,,,,,1369
Yallambie,3,h,810000,12/10/16,3,2,2,568,1369
Yallambie,3,h,753000,2/11/17,3,2,1,536,1369
Yallambie,3,h,602500,8/13/16,3,2,2,586,1369
Yallambie,3,h,742000,10/15/16,3,1,1,614,1369
Yallambie,4,h,953000,10/15/16,4,2,2,551,1369
Yallambie,4,h,840000,7/16/16,4,2,2,761,1369
Yallambie,3,h,650000,9/17/16,3,1,1,706,1369
Yallambie,4,h,793000,3/18/17,4,2,1,592,1369
Yallambie,3,h,731000,6/18/16,3,2,2,566,1369
Yallambie,3,h,758000,11/19/16,,,,,1369
Yallambie,3,h,710000,11/19/16,3,1,1,616,1369
Yallambie,3,h,788000,5/22/16,,,,,1369
Yallambie,3,h,670000,8/22/16,,,,,1369
Yallambie,3,h,720000,9/24/16,4,2,4,535,1369
Yallambie,3,h,720000,2/25/17,3,2,2,555,1369
Yallambie,3,h,936000,7/26/16,3,2,2,587,1369
Yallambie,3,h,710000,11/27/16,,,,,1369
Yallambie,3,h,800000,11/27/16,3,2,2,660,1369
Yallambie,3,h,721000,8/28/16,3,1,1,687,1369
Yarraville,3,h,1000000,9/3/16,3,2,1,448,6543
Yarraville,2,u,640000,9/3/16,,,,,6543
Yarraville,2,h,890000,9/3/16,3,1,2,471,6543
Yarraville,2,h,760000,9/3/16,2,1,1,134,6543
Yarraville,3,h,1165000,9/3/16,3,1,0,191,6543
Yarraville,4,h,1550000,12/3/16,4,2,2,427,6543
Yarraville,3,h,770000,12/3/16,3,1,2,323,6543
Yarraville,3,h,871000,12/3/16,3,2,2,428,6543
Yarraville,3,h,780000,12/3/16,3,2,2,213,6543
Yarraville,2,t,650000,12/3/16,2,1,1,0,6543
Yarraville,3,h,770000,12/3/16,2,1,1,138,6543
Yarraville,3,h,851000,12/3/16,,,,,6543
Yarraville,2,h,890000,2/4/16,2,1,0,166,6543
Yarraville,3,h,960000,3/4/17,3,1,1,503,6543
Yarraville,4,h,1235000,3/4/17,4,2,2,244,6543
Yarraville,3,t,670000,3/4/17,3,2,2,152,6543
Yarraville,2,h,960000,3/4/17,2,2,1,159,6543
Yarraville,2,h,1000000,3/4/17,2,1,1,220,6543
Yarraville,2,h,710000,3/4/17,2,1,0,164,6543
Yarraville,3,h,1320000,3/4/17,3,2,2,473,6543
Yarraville,3,h,1100000,3/4/17,3,2,0,214,6543
Yarraville,2,u,782000,3/4/17,2,1,1,1555,6543
Yarraville,3,h,931000,3/4/17,3,1,1,442,6543
Yarraville,3,h,910000,6/4/16,3,3,2,197,6543
Yarraville,2,h,796000,6/4/16,2,1,1,188,6543
Yarraville,2,h,856000,6/4/16,2,1,1,261,6543
Yarraville,3,h,670000,6/4/16,3,1,1,477,6543
Yarraville,4,h,706000,6/4/16,2,1,0,165,6543
Yarraville,3,h,1050000,6/4/16,2,2,1,462,6543
Yarraville,2,u,410000,8/6/16,2,0,0,0,6543
Yarraville,4,h,1320000,5/7/16,4,2,1,319,6543
Yarraville,2,t,482500,5/7/16,,,,,6543
Yarraville,3,h,1414000,11/7/16,3,2,2,230,6543
Yarraville,5,h,1815000,10/8/16,5,2,2,644,6543
Yarraville,2,h,630000,10/8/16,2,1,1,148,6543
Yarraville,4,h,1870000,10/8/16,4,1,3,766,6543
Yarraville,4,h,1785000,9/10/16,4,2,2,640,6543
Yarraville,2,u,330000,9/10/16,2,1,1,0,6543
Yarraville,3,h,1930000,12/10/16,3,1,4,902,6543
Yarraville,3,h,1035000,2/11/17,3,1,2,289,6543
Yarraville,1,u,510000,2/11/17,1,1,2,0,6543
Yarraville,2,u,381000,2/11/17,2,1,1,0,6543
Yarraville,3,t,1040000,11/12/16,2,2,0,352,6543
Yarraville,3,h,1419000,11/12/16,3,1,2,270,6543
Yarraville,3,h,1050000,11/12/16,3,1,2,442,6543
Yarraville,1,h,470000,11/12/16,1,1,2,0,6543
Yarraville,3,h,850000,8/13/16,3,1,1,444,6543
Yarraville,2,u,501344,8/13/16,2,1,1,0,6543
Yarraville,2,u,550000,8/13/16,,,,,6543
Yarraville,3,h,796000,5/14/16,3,1,1,464,6543
Yarraville,2,u,666300,10/15/16,,,,,6543
Yarraville,3,h,1217500,10/15/16,3,3,1,217,6543
Yarraville,2,h,610000,10/15/16,2,0,0,94,6543
Yarraville,3,h,1055000,4/16/16,3,1,3,670,6543
Yarraville,3,t,620000,4/16/16,3,3,1,0,6543
Yarraville,4,h,660000,4/16/16,4,1,2,360,6543
Yarraville,3,h,681000,4/16/16,2,1,1,446,6543
Yarraville,1,u,345000,4/16/16,1,1,1,0,6543
Yarraville,2,t,705000,4/16/16,,,,,6543
Yarraville,3,h,950000,4/16/16,3,1,2,240,6543
Yarraville,3,h,955000,4/16/16,3,1,1,202,6543
Yarraville,2,h,822000,4/16/16,2,1,3,539,6543
Yarraville,2,h,760000,7/16/16,3,1,1,472,6543
Yarraville,4,h,1200000,7/16/16,4,2,2,417,6543
Yarraville,3,h,1005000,7/16/16,3,1,1,438,6543
Yarraville,3,h,600000,7/16/16,4,1,1,0,6543
Yarraville,1,u,381000,9/17/16,1,1,1,0,6543
Yarraville,3,h,876000,9/17/16,,,,,6543
Yarraville,4,h,1150000,9/17/16,4,2,2,482,6543
Yarraville,3,h,1020000,3/18/17,3,1,1,248,6543
Yarraville,3,h,1250000,3/18/17,3,2,1,249,6543
Yarraville,4,h,1340000,3/18/17,4,2,0,297,6543
Yarraville,3,h,865000,6/18/16,3,1,1,189,6543
Yarraville,3,h,781500,6/18/16,2,1,2,341,6543
Yarraville,4,h,1401000,11/19/16,4,1,1,306,6543
Yarraville,2,h,630000,11/19/16,2,2,2,168,6543
Yarraville,5,h,1137500,5/22/16,2,3,4,446,6543
Yarraville,4,h,925000,8/22/16,4,1,1,288,6543
Yarraville,2,u,676000,8/22/16,,,,,6543
Yarraville,3,h,745000,4/23/16,2,1,1,325,6543
Yarraville,4,h,1158000,4/23/16,4,1,3,411,6543
Yarraville,3,h,867000,4/23/16,3,1,1,195,6543
Yarraville,3,h,955000,9/24/16,3,2,2,206,6543
Yarraville,3,h,1081000,9/24/16,3,1,1,448,6543
Yarraville,3,h,725000,9/24/16,3,1,5,558,6543
Yarraville,2,h,767000,2/25/17,2,1,0,128,6543
Yarraville,2,h,951000,2/25/17,2,1,3,486,6543
Yarraville,4,h,1028000,2/25/17,4,2,2,431,6543
Yarraville,2,h,740000,2/25/17,2,1,0,261,6543
Yarraville,3,h,1450000,2/25/17,3,2,2,542,6543
Yarraville,3,h,1430000,2/25/17,3,3,2,386,6543
Yarraville,3,h,1275000,2/25/17,3,1,2,229,6543
Yarraville,4,h,1606000,7/26/16,4,2,3,455,6543
Yarraville,4,h,970000,6/27/16,3,1,2,664,6543
Yarraville,3,h,865000,6/27/16,,,,,6543
Yarraville,2,h,780000,6/27/16,2,1,1,435,6543
Yarraville,3,h,670000,6/27/16,3,1,1,463,6543
Yarraville,3,h,908000,6/27/16,3,2,0,105,6543
Yarraville,3,h,1380000,11/27/16,3,2,2,235,6543
Yarraville,3,h,966000,11/27/16,3,2,2,456,6543
Yarraville,2,u,480500,11/27/16,2,1,1,0,6543
Yarraville,4,h,1520000,11/27/16,4,2,0,261,6543
Yarraville,3,h,845000,11/27/16,3,1,2,494,6543
Yarraville,5,h,1287000,11/27/16,5,2,2,488,6543
Yarraville,3,h,980000,5/28/16,3,1,2,463,6543
Yarraville,3,t,800000,5/28/16,3,2,1,169,6543
Yarraville,3,h,1460000,5/28/16,3,1,2,463,6543
Yarraville,3,h,840000,8/28/16,4,1,1,470,6543
Yarraville,3,h,900500,8/28/16,2,1,1,208,6543
Yarraville,2,h,850000,8/28/16,2,1,1,201,6543
Yarraville,3,h,940000,8/28/16,3,2,2,171,6543
Aberfeldie,1,u,380000,12/3/16,1,1,1,0,1543
Aberfeldie,4,h,1646000,3/4/17,4,3,2,757,1543
Aberfeldie,2,u,442000,5/7/16,2,1,1,0,1543
Aberfeldie,2,u,470000,5/7/16,2,1,1,976,1543
Aberfeldie,3,h,760000,11/7/16,3,1,1,321,1543
Aberfeldie,4,h,1346000,10/8/16,2,2,2,559,1543
Aberfeldie,2,h,1300000,10/8/16,3,1,5,528,1543
Aberfeldie,3,t,935000,9/10/16,3,2,2,217,1543
Aberfeldie,3,h,1175000,9/10/16,,,,,1543
Aberfeldie,3,u,845000,12/10/16,,,,,1543
Aberfeldie,4,h,3900000,12/10/16,4,4,4,670,1543
Aberfeldie,3,u,1160000,2/11/17,3,2,1,309,1543
Aberfeldie,4,h,1150000,2/11/17,4,2,2,578,1543
Aberfeldie,1,h,1720000,10/15/16,3,2,1,676,1543
Aberfeldie,2,h,1705000,10/15/16,2,1,2,809,1543
Aberfeldie,3,h,1190000,9/17/16,3,1,1,465,1543
Aberfeldie,2,u,380000,3/18/17,2,1,1,622,1543
Aberfeldie,2,h,840000,3/18/17,2,1,1,373,1543
Aberfeldie,5,h,1740000,6/18/16,3,3,2,839,1543
Aberfeldie,3,h,1860000,11/19/16,3,2,2,311,1543
Aberfeldie,3,h,1195000,11/19/16,3,2,2,496,1543
Aberfeldie,4,h,1200000,11/19/16,4,2,2,578,1543
Aberfeldie,3,u,726000,9/24/16,3,1,1,229,1543
Aberfeldie,4,h,1325000,2/25/17,4,2,2,674,1543
Aberfeldie,3,t,1300000,2/25/17,3,3,1,593,1543
Aberfeldie,2,u,373000,11/27/16,2,1,1,0,1543
Aberfeldie,2,h,670000,11/27/16,2,1,2,0,1543
Aberfeldie,5,h,2400000,5/28/16,3,2,2,1315,1543
Aberfeldie,4,h,1350000,5/28/16,3,2,2,1076,1543
Bellfield,3,h,773000,8/6/16,3,1,2,626,790
Bellfield,2,h,890000,10/8/16,,,,,790
Bellfield,3,h,885000,11/12/16,3,1,1,666,790
Bellfield,3,h,770000,4/16/16,3,1,4,762,790
Bellfield,3,h,676000,3/18/17,,,,,790
Bellfield,2,h,855000,3/18/17,2,1,0,693,790
Bellfield,3,h,785000,11/19/16,,,,,790
Bellfield,3,h,645000,5/22/16,3,1,2,631,790
Bellfield,2,h,780000,9/24/16,,,,,790
Bellfield,3,h,720000,2/25/17,3,2,1,231,790
Bellfield,3,h,625000,5/28/16,3,1,2,609,790
Bellfield,3,u,828000,7/30/16,3,1,0,641,790
Bellfield,3,u,676000,7/30/16,3,1,0,605,790
Brunswick East,3,h,1310000,12/3/16,3,1,2,456,5533
Brunswick East,4,h,856000,12/3/16,4,2,2,136,5533
Brunswick East,1,u,410000,3/4/17,,,,,5533
Brunswick East,2,h,580000,3/4/17,2,1,1,0,5533
Brunswick East,2,u,675000,3/4/17,2,2,1,0,5533
Brunswick East,3,h,1350000,3/4/17,3,1,2,407,5533
Brunswick East,3,t,940000,3/4/17,3,1,2,213,5533
Brunswick East,3,h,930000,3/4/17,3,2,2,138,5533
Brunswick East,3,h,1495000,3/4/17,3,1,1,259,5533
Brunswick East,4,h,1550000,6/4/16,4,2,2,470,5533
Brunswick East,4,h,1815000,8/6/16,4,1,1,233,5533
Brunswick East,2,h,905500,5/7/16,,,,,5533
Brunswick East,4,h,1625000,5/7/16,4,2,2,822,5533
Brunswick East,3,t,899000,5/7/16,3,2,1,116,5533
Brunswick East,2,t,665000,11/7/16,,,,,5533
Brunswick East,2,u,435000,10/8/16,2,1,1,197,5533
Brunswick East,2,u,570000,10/8/16,2,2,1,0,5533
Brunswick East,4,h,1900000,9/10/16,4,2,1,227,5533
Brunswick East,2,h,1080000,9/10/16,2,1,0,193,5533
Brunswick East,4,h,1280000,12/10/16,4,2,0,161,5533
Brunswick East,2,u,656000,12/10/16,2,1,1,0,5533
Brunswick East,2,u,570000,2/11/17,2,1,2,1188,5533
