Suburbasd,Address,Pricesdasd,SellerG,,,,,,,Suburb,Prices
West Footscray,20 Warleigh Rd,875000,Sweeney,,,,,,,,
West Footscray,2/746 Barkly St,520000,Sweeney,,,,,,,,
West Footscray,7 Church St,915000,Sweeney,,,,,,,,
West Footscray,28 Khartoum St,830000,Sweeney,,,,,,,,
West Footscray,3/1 Carmichael St,510000,Biggin,,,,,,,,
West Footscray,2/30 Fontein St,545000,Biggin,,,,,,,,
West Footscray,6 Fontein St,691000,Biggin,,,,,,,,
West Footscray,9/28 Stanhope St,550000,Jas,,,,,,,,
West Footscray,39 Blandford St,991000,Sweeney,,,,,,,,
West Footscray,8 Dongola Rd,913000,hockingstuart,,,,,,,,
West Footscray,23 Fontein St,850000,Sweeney,,,,,,,,
West Footscray,2a Hope St,705000,Jas,,,,,,,,
West Footscray,135 Suffolk St,709000,Jas,,,,,,,,
West Footscray,9/24 Dongola Rd,900000,Jas,,,,,,,,
West Footscray,35 Exhibition St,790000,Village,,,,,,,,
West Footscray,50 Hex St,770000,Village,,,,,,,,
West Footscray,77 Suffolk St,495000,Burnham,,,,,,,,
West Footscray,107 Alma St,1575000,Sweeney,,,,,,,,
West Footscray,51 Roberts St,326500,Sweeney,,,,,,,,
West Footscray,10 Rupert St,1028000,Biggin,,,,,,,,
West Footscray,6/16 Warleigh Rd,288000,Sweeney,,,,,,,,
West Footscray,44 Clive St,1151500,Sweeney,,,,,,,,
West Footscray,31 Napoleon St,860000,Biggin,,,,,,,,
West Footscray,55 Elphinstone St,805000,Jas,,,,,,,,
West Footscray,10/745 Barkly St,262500,Sweeney,,,,,,,,
West Footscray,5/14 Busch St,450000,hockingstuart,,,,,,,,
West Footscray,5 Gwelo St,935000,Sweeney,,,,,,,,
West Footscray,372 Somerville Rd,830000,Purplebricks,,,,,,,,
West Footscray,5/652 Barkly St,456000,Sweeney,,,,,,,,
West Footscray,18 Molesworth Ct,660000,Sweeney,,,,,,,,
West Footscray,4/17 Beaumont Pde,420000,Greg,,,,,,,,
West Footscray,116 Essex St,820000,Sweeney,,,,,,,,
West Footscray,32 Richelieu St,1030000,Village,,,,,,,,
West Footscray,121 Suffolk St,878000,Village,,,,,,,,
Albion,7 Dalworth St,765000,Barry,,,,,,,,
Albion,14 Delmont St,730000,hockingstuart,,,,,,,,
Albion,12 Wyalong St,730000,Bells,,,,,,,,
Albion,29 Norwood St,593000,Sweeney,,,,,,,,
Albion,25 Sydney St,816000,Bells,,,,,,,,
Albion,60 Sydney St,720000,Sweeney,,,,,,,,
Albion,3/14 Ridley St,300000,FN,,,,,,,,
Albion,27 Burnewang St,670000,Barry,,,,,,,,
Albion,5 Perth Av,644500,hockingstuart,,,,,,,,
Albion,13 Maylands St,685000,Barry,,,,,,,,
Albion,12 Coolamon St,600000,Barry,,,,,,,,
Albion,70 Forrest St,600000,Sweeney,,,,,,,,
Albion,10/117 Anderson Rd,185000,hockingstuart,,,,,,,,
Albion,25 Brisbane St,463000,Barry,,,,,,,,
Albion,16/20 Talmage St,319000,Barry,,,,,,,,
Albion,53 Adelaide St,660000,Douglas,,,,,,,,
Albion,2/32 Forrest St,560000,Douglas,,,,,,,,
Albion,20 Hutchinson St,625000,FN,,,,,,,,
Albion,16 Selwyn St,791000,Bells,,,,,,,,
Albion,20 Westgate Av,615000,Douglas,,,,,,,,
Albion,28 Selwyn St,541000,Barry,,,,,,,,
Albion,13 Gunnedah St,760000,Village,,,,,,,,
Albion,48 Sydney St,840000,Barry,,,,,,,,
Albion,8/6 Ridley St,145000,Biggin,,,,,,,,
Albion,3 Barclay St,460000,Barry,,,,,,,,
Albion,5/25 Ridley St,190000,Burnham,,,,,,,,
Brooklyn,4 Viola Av,790000,hockingstuart,,,,,,,,
Brooklyn,3/53 Stenhouse Av,495000,Jas,,,,,,,,
Brooklyn,26 Nolan Av,890000,hockingstuart,,,,,,,,
Brooklyn,3/51 Stenhouse Av,500000,hockingstuart,,,,,,,,
Brooklyn,3/673 Geelong Rd,430000,Jas,,,,,,,,
Brooklyn,5/16 Conifer Av,485000,Purplebricks,,,,,,,,
Brooklyn,2/11 Cypress Av,525000,hockingstuart,,,,,,,,
Brooklyn,3/83 Cypress Av,465000,hockingstuart,,,,,,,,
Brooklyn,50 Stenhouse Av,760000,hockingstuart,,,,,,,,
Brooklyn,26 Stenhouse Av,712000,Greg,,,,,,,,
Brooklyn,1/8 Paw Paw Rd,507000,hockingstuart,,,,,,,,
Brooklyn,1/48 Corrigan Av,480000,hockingstuart,,,,,,,,
Brooklyn,2/83 Cypress Av,490000,hockingstuart,,,,,,,,
Brooklyn,2/641 Geelong Rd,400000,Trimson,,,,,,,,
Brooklyn,11 Houston Ct,892000,hockingstuart,,,,,,,,
Glen Huntly,17 Royal Av,1711000,Gary,,,,,,,,
Glen Huntly,7/15 Manchester Gr,695000,Woodards,,,,,,,,
Glen Huntly,122/115 Neerim Rd,390000,Woodards,,,,,,,,
Glen Huntly,4/12 Park Av,650000,hockingstuart,,,,,,,,
Glen Huntly,9/133 Grange Rd,341000,Gary,,,,,,,,
Glen Huntly,83 Grange Rd,1160000,Gary,,,,,,,,
Glen Huntly,4/9 MacKay Av,960000,Rodney,,,,,,,,
Glen Huntly,8 Augusta St,1330000,Woodards,,,,,,,,
Glen Huntly,4/7 Garden Av,600000,Woodards,,,,,,,,
Glen Huntly,2/143 Grange Rd,695000,hockingstuart,,,,,,,,
Glen Huntly,2/10 Rosedale Av,659000,Wood,,,,,,,,
Glen Huntly,7/15 Royal Av,402000,Stockdale,,,,,,,,
Glen Huntly,1/31 Dorothy Av,780000,Woodards,,,,,,,,
Glen Huntly,10/21 Royal Av,390000,Ray,,,,,,,,
Glen Huntly,9/9 Park Av,400000,Ray,,,,,,,,
Glen Huntly,2/6 Culma St,812000,Woodards,,,,,,,,
Glen Huntly,6/99 Neerim Rd,350000,hockingstuart,,,,,,,,
Glen Huntly,6/135 Grange Rd,630000,Gary,,,,,,,,
Glen Huntly,2/4 Hinton Rd,635000,Ray,,,,,,,,
Glen Huntly,16/89 Neerim Rd,636500,Gary,,,,,,,,
Glen Huntly,27 Augusta St,2575000,Gary,,,,,,,,
Glen Huntly,201/1177 Glen Huntly Rd,445000,Woodards,,,,,,,,
Glen Huntly,9/115 Neerim Rd,375000,Ray,,,,,,,,
Glen Huntly,22/89 Neerim Rd,710000,Buxton,,,,,,,,
Glen Huntly,1/205 Grange Rd,640000,Gary,,,,,,,,
Oakleigh,128 Atherton Rd,1010000,Ray,,,,,,,,
Oakleigh,8/105 Atherton Rd,305000,Ray,,,,,,,,
Oakleigh,2/77 Burlington St,845000,Ray,,,,,,,,
Oakleigh,11/79 Atherton Rd,400000,Woodards,,,,,,,,
Oakleigh,94 Burlington St,880000,Barry,,,,,,,,
Oakleigh,4 Leroux St,1076000,Buxton,,,,,,,,
Oakleigh,3 Estelle St,1045000,Ray,,,,,,,,
Oakleigh,5/1 Parer St,600000,Barry,,,,,,,,
Oakleigh,105 Atkinson St,1225000,Ray,,,,,,,,
Oakleigh,1173 North Rd,1035000,Buxton,,,,,,,,
Oakleigh,2/34 Queens Av,969000,Buxton,,,,,,,,
Oakleigh,1/1478 Dandenong Rd,690000,Buxton,,,,,,,,
Oakleigh,1494b Dandenong Rd,790000,Ray,,,,,,,,
Oakleigh,53 William St,1050000,Buxton,,,,,,,,
Oakleigh,126 Burlington St,600000,Woodards,,,,,,,,
Oakleigh,56 Burlington St,1045000,Ray,,,,,,,,
Oakleigh,1249 North Rd,865000,Buxton,,,,,,,,
Oakleigh,1/62 Golf Links Av,849500,Ray,,,,,,,,
Oakleigh,13 Hilbert Ct,1033000,Buxton,,,,,,,,
Oakleigh,1231 North Rd,991000,Woodards,,,,,,,,
Oakleigh,134 Atherton Rd,1641000,Ray,,,,,,,,
Oakleigh,3/21 John St,655000,Barry,,,,,,,,
Oakleigh,53 Queens Av,1310000,Buxton,,,,,,,,
Oakleigh,1472 Dandenong Rd,750000,Woodards,,,,,,,,
Oakleigh,197 Huntingdale Rd,1025000,Ray,,,,,,,,
Oakleigh,1/233 Huntingdale Rd,637000,Ray,,,,,,,,
Oakleigh,1/157 Atherton Rd,633500,Woodards,,,,,,,,
Oakleigh,62 Eastgate St,1180000,Buxton,,,,,,,,
Oakleigh,24 Mora Av,908000,Ray,,,,,,,,
Oakleigh,9 Winifred St,1124000,Ray,,,,,,,,
Oakleigh,36 Hatter St,1225000,Buxton,,,,,,,,
Oakleigh,2/13 Heath Av,900000,Barry,,,,,,,,
Oakleigh,1474 Dandenong Rd,855000,Woodards,,,,,,,,
Oakleigh,5 Grant St,1600000,Ray,,,,,,,,
Oakleigh,2/1 York Av,600000,Ray,,,,,,,,
Oakleigh,9/126 Atherton Rd,665000,O'Brien,,,,,,,,
Ripponlea,2/120 Brighton Rd,605000,Gary,,,,,,,,
Ripponlea,4/16 Hotham Gr,660000,RT,,,,,,,,
Ripponlea,3/211 Hotham St,500000,hockingstuart,,,,,,,,
Ripponlea,7/1 Hotham Gr,327000,Woodards,,,,,,,,
Ripponlea,9 Erindale Av,1354000,hockingstuart,,,,,,,,
Ripponlea,8/10 Maryville St,570000,Buxton,,,,,,,,
Ripponlea,26 Bell St,755000,Chisholm,,,,,,,,
Ripponlea,23 Maryville St,1925000,Marshall,,,,,,,,
Ripponlea,13/209 Hotham St,520000,hockingstuart,,,,,,,,
Cremorne,72 Cubitt St,1000000,hockingstuart,,,,,,,,
Cremorne,5 Gough Pl,725000,Jellis,,,,,,,,
Cremorne,301/163 Cremorne St,425000,hockingstuart,,,,,,,,
Cremorne,443 Punt Rd,1280000,Biggin,,,,,,,,
Cremorne,34 Green St,1000000,Biggin,,,,,,,,
Cremorne,7/18 Kelso St,546000,Biggin,,,,,,,,
Cremorne,443 Punt Rd,1475000,Biggin,,,,,,,,
Cremorne,183 Cubitt St,895000,Biggin,,,,,,,,
Cremorne,204/8 Balmain St,405000,Dingle,,,,,,,,
Cremorne,18 Chapel St,1015000,Biggin,,,,,,,,
Cremorne,14 Dover St,930000,hockingstuart,,,,,,,,
Cremorne,313/163 Cremorne St,415000,Jellis,,,,,,,,
Cremorne,56 Wellington St,1900000,Jellis,,,,,,,,
Cremorne,607/140 Swan St,662500,Jellis,,,,,,,,
Cremorne,84 Chestnut St,831000,hockingstuart,,,,,,,,
Cremorne,54 Balmain St,1110000,Biggin,,,,,,,,
Cremorne,308/163 Cremorne St,565000,hockingstuart,,,,,,,,
Cremorne,175 Dover St,1010000,hockingstuart,,,,,,,,
Cremorne,66 Green St,1300000,Biggin,,,,,,,,
Cremorne,12 Melrose St,1300000,Biggin,,,,,,,,
Docklands,1905/1 Point Park Cr,1220000,Barry,,,,,,,,
Docklands,2305/241 Harbour Esp,360000,RT,,,,,,,,
Docklands,202/440 Docklands Dr,1370000,Raine,,,,,,,,
Docklands,1508/50 Lorimer St,800000,RT,,,,,,,,
Docklands,702/8 Waterview Wk,625000,Gary,,,,,,,,
South Kingsville,42 Watt St,930000,Sweeney,,,,,,,,
South Kingsville,1/39 New St,650000,Greg,,,,,,,,
South Kingsville,69 Watt St,985000,Williams,,,,,,,,
South Kingsville,7 Aloha St,691000,Hunter,,,,,,,,
South Kingsville,58 Kernot St,915000,Sweeney,,,,,,,,
South Kingsville,88 Blackshaws Rd,845000,hockingstuart,,,,,,,,
South Kingsville,40 Greene St,941000,Jas,,,,,,,,
South Kingsville,55 Saltley St,1030000,Barlow,,,,,,,,
South Kingsville,2/77 Vernon St,392250,Gunn&Co,,,,,,,,
South Kingsville,1/11 New St,508000,Sweeney,,,,,,,,
South Kingsville,2/3 New St,420000,Jas,,,,,,,,
South Kingsville,5 Aloha St,680000,Hunter,,,,,,,,
South Kingsville,1/72 Paxton St,506000,Sweeney,,,,,,,,
South Kingsville,41 Saltley St,855000,Greg,,,,,,,,
South Kingsville,2/108 Blackshaws Rd,380000,Oak,,,,,,,,
South Kingsville,56b Vernon St,611000,Williams,,,,,,,,
Strathmore Heights,1/408 Mascoma St,530000,Nelson,,,,,,,,
Strathmore Heights,4 Boeing Rd,1260000,Nelson,,,,,,,,
Strathmore Heights,12 Boeing Rd,931999,Nelson,,,,,,,,
Strathmore Heights,22 Caravelle Cr,860000,Considine,,,,,,,,
Strathmore Heights,9 Glenscott Cr,780000,Brad,,,,,,,,
Strathmore Heights,347 Mascoma St,800000,Considine,,,,,,,,
Strathmore Heights,5 Lockheed St,950000,Nelson,,,,,,,,
Strathmore Heights,14 Elysee Ct,780000,Brad,,,,,,,,
Strathmore Heights,353a Mascoma St,750000,Paul,,,,,,,,
Travancore,2/9 Buckland St,503000,Nelson,,,,,,,,
Travancore,61 Mooltan St,1257000,Jellis,,,,,,,,
Travancore,110 Baroda St,1562000,Nelson,,,,,,,,
Travancore,47 Mooltan St,1100000,Nelson,,,,,,,,
Travancore,53 Mangalore St,1740000,Nelson,,,,,,,,
Travancore,145/38 Mt Alexander Rd,315000,Ray,,,,,,,,
Caulfield East,5 Grange Rd,1650000,Woodards,,,,,,,,
Caulfield East,10 Lloyds Av,1300000,Gary,,,,,,,,
Caulfield East,4 Lord St,1380000,Bayside,,,,,,,,
Caulfield East,9 Lord St,620000,Woodards,,,,,,,,
Caulfield East,75 Grange Rd,1335000,Gary,,,,,,,,
Caulfield East,36 Derby Cr,940000,hockingstuart,,,,,,,,
Caulfield East,20 Lloyds Av,1690000,Gary,,,,,,,,
Caulfield East,29 Derby Cr,1071000,Marshall,,,,,,,,
Caulfield East,17 Clifton St,1000000,hockingstuart,,,,,,,,
Caulfield East,8/5 Derby Cr,555000,Ray,,,,,,,,
Seaholme,41 Simmons Dr,860000,RT,,,,,,,,
Seaholme,1 Seaholme Av,950000,Greg,,,,,,,,
Seaholme,13 Sussex St,1415000,Greg,,,,,,,,
Seaholme,42a Sussex St,1060000,Greg,,,,,,,,
Seaholme,5 Parkside Cr,1050000,hockingstuart,,,,,,,,
Seaholme,10 Wattle Gr,2000000,RT,,,,,,,,
Seaholme,1 Seaholme Av,925000,Greg,,,,,,,,
Keilor Park,31 Swan St,720000,Nelson,,,,,,,,
Keilor Park,5/8 Swan St,380000,Nelson,,,,,,,,
Keilor Park,10 Lachlan Ct,766000,Nelson,,,,,,,,
Keilor Park,60 Erebus St,843000,Barry,,,,,,,,
Keilor Park,2/90 Victory St,501000,Barry,,,,,,,,
Keilor Park,10 Sell St,650000,Nelson,,,,,,,,
Keilor Park,50 Collinson St,820500,YPA,,,,,,,,
Keilor Park,47 Victory St,722000,Brad,,,,,,,,
Keilor Park,44 Erebus St,746000,Barry,,,,,,,,
Keilor Park,29 Russelton St,535000,Nelson,,,,,,,,
Keilor Park,1 Latrose St,570000,Nelson,,,,,,,,
Keilor Park,2a Flinders St,685000,Nelson,,,,,,,,
Keilor Park,2/125 Fosters Rd,455000,Nelson,,,,,,,,
Keilor Park,3/550 Fullarton Rd,600000,Barry,,,,,,,,
Keilor Park,18 William St,575000,Nelson,,,,,,,,
Keilor Park,35 Spence St,566000,Nelson,,,,,,,,
Gardenvale,66A Gardenvale Rd,1250000,Nick,,,,,,,,
Gardenvale,2/32 Gardenia Rd,393000,Biggin,,,,,,,,
Gardenvale,7/32 Gardenia Rd,440000,Biggin,,,,,,,,
Gardenvale,1/18 Magnolia Rd,595000,Biggin,,,,,,,,
Gardenvale,6/37 Lantana Rd,280000,McGrath,,,,,,,,
Gardenvale,25 Magnolia Rd,2200000,hockingstuart,,,,,,,,
Princes Hill,206 Richardson St,1100000,Nelson,,,,,,,,
Princes Hill,76 Arnold St,1700000,Collins,,,,,,,,
Princes Hill,77 McIlwraith St,1908000,Nelson,,,,,,,,
Aberfeldie,32 Fawkner St,1330000,Nelson,,,,,,,,
Aberfeldie,40b Clifton St,1220000,Rendina,,,,,,,,
Aberfeldie,2/65 Clifton St,1300000,Nelson,,,,,,,,
Aberfeldie,3/4 Combermere St,470000,Barry,,,,,,,,
Aberfeldie,32 Beatrice Av,1167500,McDonald,,,,,,,,
Aberfeldie,2 Derry St,1740000,Nelson,,,,,,,,
Albert Park,4 Ashworth St,1700000,Greg,,,,,,,,
Albert Park,13/123 Beaconsfield Pde,1100000,Nelson,,,,,,,,
Albert Park,102 Graham St,2155000,RT,,,,,,,,
Albert Park,374 Montague St,2115000,Marshall,,,,,,,,
Albert Park,75 Richardson St,2810000,Greg,,,,,,,,
Albert Park,21 Finlay St,2130000,Marshall,,,,,,,,
Albert Park,28 Hambleton St,2950000,Greg,,,,,,,,
Albert Park,91 Page St,2150000,Marshall,,,,,,,,
Albert Park,6 Gray La,2035000,White,,,,,,,,
Albert Park,2A Mills St,1500000,Marshall,,,,,,,,
Albert Park,46 Withers St,1190000,RT,,,,,,,,
Alphington,15 Welsh Wy,920000,Jellis,,,,,,,,
Alphington,10/90 Yarralea St,320000,Miles,,,,,,,,
Alphington,15 Bank St,1540000,Jellis,,,,,,,,
Alphington,57 Yarralea St,1285000,Nelson,,,,,,,,
Alphington,55 Bennett St,1975000,Nelson,,,,,,,,
Alphington,3/34 Grange Rd,316000,Fletchers,,,,,,,,
Altona North,53 Second Av,807000,Sweeney,,,,,,,,
Altona North,83 Second Av,825000,Greg,,,,,,,,
Altona North,14 Seventh Av,720000,Hunter,,,,,,,,
Altona North,3 Fourth Av,850000,Williams,,,,,,,,
Altona North,22 Marigold Av,911000,Jas,,,,,,,,
Altona North,269 Blackshaws Rd,916000,Hunter,,,,,,,,
Altona North,3/287 Blackshaws Rd,592000,hockingstuart,,,,,,,,
Altona North,68 Chambers Rd,750000,RT,,,,,,,,
Altona North,60 Fifth Av,922000,hockingstuart,,,,,,,,
Altona North,60 Rosala Av,1130000,Jas,,,,,,,,
Altona North,23 Rymill Ct,910000,hockingstuart,,,,,,,,
Armadale,22 Baldwin St,1859000,Marshall,,,,,,,,
Armadale,5/29 Mercer Rd,1200000,RT,,,,,,,,
Armadale,8/15 Egerton Rd,480000,hockingstuart,,,,,,,,
Armadale,14 Barkly Av,1835000,Marshall,,,,,,,,
Armadale,4/48 New St,1635000,Jellis,,,,,,,,
Armadale,18 Rose St,1705000,Marshall,,,,,,,,
Armadale,4/10 St Georges Rd,1005000,Kay,,,,,,,,
Armadale,1/5 The Terrace,852000,Woodards,,,,,,,,
Armadale,8/16 Wattletree Rd,690000,Jellis,,,,,,,,
Armadale,1/25 Mercer Rd,2120000,Jellis,,,,,,,,
Armadale,6/581 Orrong Rd,405000,Marshall,,,,,,,,
Ascot Vale,8 Anderson St,2100000,Nelson,,,,,,,,
Ascot Vale,6 Munro St,1435000,Nelson,,,,,,,,
Ascot Vale,72 Bloomfield Rd,1020000,Nelson,,,,,,,,
Ascot Vale,3 Dalgety Dr,1041000,Nelson,,,,,,,,
Ascot Vale,4/225 Maribyrnong Rd,565000,Woodards,,,,,,,,
Ascot Vale,75 Maribyrnong Rd,2250000,Jellis,,,,,,,,
Ascot Vale,5/9 Sandown Rd,900000,Alexkarbon,,,,,,,,
Ascot Vale,21 Station Av,800000,W.B.,,,,,,,,
Ascot Vale,61 Brown Av,1135000,Nelson,,,,,,,,
Ascot Vale,7 Elliott St,1490000,Nelson,,,,,,,,
Ascot Vale,17 Monash St,1230000,Nelson,,,,,,,,
Ascot Vale,136 The Parade,1050000,Brad,,,,,,,,
Ascot Vale,3 Federation St,1005000,Brad,,,,,,,,
Ascot Vale,40 Kent St,1316500,Alexkarbon,,,,,,,,
Ashwood,44 Electra Av,1045000,Harcourts,,,,,,,,
Ashwood,5 Harcourt St,1495000,Barry,,,,,,,,
Ashwood,217 Huntingdale Rd,1126000,Harcourts,,,,,,,,
Ashwood,2/17 May Park Av,1320000,Fletchers,,,,,,,,
Ashwood,1/7 Queens Pde,822000,Marshall,,,,,,,,
Ashwood,3/5 Yunki Ct,770000,Buxton,,,,,,,,
Ashwood,2/5 Parkhill Dr,890000,Jellis,,,,,,,,
Ashwood,1/2 Edmonds Av,1190000,Buxton,,,,,,,,
Ashwood,37 Jingella Av,1100000,Buxton,,,,,,,,
Avondale Heights,33a Deutscher St,765000,Moonee,,,,,,,,
Avondale Heights,34 South Tce,860000,Moonee,,,,,,,,
Avondale Heights,32 Medfield Av,835000,Nelson,,,,,,,,
Avondale Heights,39 Ridge Dr,881000,Nelson,,,,,,,,
Avondale Heights,47 Wood St,850000,Moonee,,,,,,,,
Avondale Heights,6 Sovereign Wy,900000,Moonee,,,,,,,,
Avondale Heights,16 Cortina Pl,1300000,Nelson,,,,,,,,
Avondale Heights,4 Camille Ct,1250000,Moonee,,,,,,,,
Avondale Heights,53 Doyle St,760000,Moonee,,,,,,,,
Avondale Heights,23 Langham St,690000,Nelson,,,,,,,,
Avondale Heights,30 Lorgrove Ct,1600000,Nelson,,,,,,,,
Balwyn North,25 Rookwood St,1900000,Noel,,,,,,,,
Balwyn North,45 Viewhill Rd,1911000,Ray,,,,,,,,
Balwyn North,24 Yeneda St,1922000,hockingstuart,,,,,,,,
Balwyn North,5 Cumberland Av,1850000,Noel,,,,,,,,
Balwyn North,103 Longview Rd,2000000,RT,,,,,,,,
Balwyn North,2/21 Pavo St,700000,Marshall,,,,,,,,
Balwyn North,35 Sylvander St,1890000,Jellis,,,,,,,,
Balwyn North,27 Trentwood Av,1565000,Fletchers,,,,,,,,
Balwyn North,18 Woodville St,1630000,Jellis,,,,,,,,
Balwyn North,2/87 Tannock St,800000,hockingstuart,,,,,,,,
Balwyn North,1b Yeneda St,1025000,Noel,,,,,,,,
Balwyn North,215 Doncaster Rd,1670000,hockingstuart,,,,,,,,
Balwyn North,5 Jocelyn Av,1305000,Noel,,,,,,,,
Balwyn North,16 Ventnor St,1725000,Marshall,,,,,,,,
Bellfield,345 Waterdale Rd,1110000,Haughton,,,,,,,,
Bellfield,125 Oriel Rd,894000,Ray,,,,,,,,
Bentleigh,2 Delhi St,1402000,Woodards,,,,,,,,
Bentleigh,10 Luckins Rd,1500000,HAR,,,,,,,,
Bentleigh,23 Auckland St,1100000,Woodards,,,,,,,,
Bentleigh,28 Campbell St,2000000,Buxton,,,,,,,,
Bentleigh,42 Hutchinson St,710000,Woodards,,,,,,,,
Bentleigh,4/2 Jasper Rd,620000,McGrath,,,,,,,,
Bentleigh,43B South Av,830000,Buxton,,,,,,,,
Bentleigh,4/10 Blair St,1105000,Hodges,,,,,,,,
Bentleigh,23A Fromer St,1303000,hockingstuart,,,,,,,,
Bentleigh,1 Pascoe Av,1285000,hockingstuart,,,,,,,,
Bentleigh,197A Jasper Rd,1375000,Buxton,,,,,,,,
Bentleigh,25B Luckins Rd,1300000,hockingstuart,,,,,,,,
Bentleigh,3 Rogers Rd,1286000,Woodards,,,,,,,,
Bentleigh,7 Rosina St,1920000,hockingstuart,,,,,,,,
Bentleigh,5 Smith St,1968500,hockingstuart,,,,,,,,
Bentleigh,8/28 Clairmont Av,782000,Buxton,,,,,,,,
Bentleigh,6b Howell St,845000,Woodards,,,,,,,,
Bentleigh,8 Plym St,1107000,Woodards,,,,,,,,
Bentleigh,2/23 Whitmuir Rd,641500,hockingstuart,,,,,,,,
Bentleigh,52a Tucker Rd,725000,Buxton,,,,,,,,
Bentleigh East,1/12 Hull St,825000,hockingstuart,,,,,,,,
Bentleigh East,1 Melva St,1515000,Buxton,,,,,,,,
Bentleigh East,7 Celia St,986000,Buxton,,,,,,,,
Bentleigh East,1/65 Blamey St,830000,Thomson,,,,,,,,
Bentleigh East,1/32 Elizabeth St,767000,Gary,,,,,,,,
Bentleigh East,39 Elizabeth St,1860000,hockingstuart,,,,,,,,
Bentleigh East,79 Latham St,1262500,hockingstuart,,,,,,,,
Bentleigh East,122B Tambet St,1200000,Purplebricks,,,,,,,,
Bentleigh East,29 Argyle St,1175000,Buxton,,,,,,,,
Bentleigh East,28B Barrington St,1225000,hockingstuart,,,,,,,,
Bentleigh East,31 Beddoe Av,1261000,hockingstuart,,,,,,,,
Bentleigh East,1/22 Brooks St,1055000,Buxton,,,,,,,,
Bentleigh East,40a Brosnan Rd,1270000,hockingstuart,,,,,,,,
Bentleigh East,4/650 Centre Rd,555000,Buxton,,,,,,,,
Bentleigh East,6 Elswill St,1351000,Buxton,,,,,,,,
Bentleigh East,1 Heather St,1962000,Buxton,,,,,,,,
Bentleigh East,20A Hinkler Av,1050000,Buxton,,,,,,,,
Bentleigh East,12 Langslow St,1030000,Woodards,,,,,,,,
Bentleigh East,1/62 Tudor St,810000,Buxton,,,,,,,,
Bentleigh East,2/575 Warrigal Rd,850000,hockingstuart,,,,,,,,
Bentleigh East,1/5 Lois Ct,750000,hockingstuart,,,,,,,,
Bentleigh East,2/16 Argyle St,535000,hockingstuart,,,,,,,,
Bentleigh East,4 Box Ct,1640000,Buxton,,,,,,,,
Bentleigh East,2/10 Chester St,809000,Woodards,,,,,,,,
Bentleigh East,13 Delma St,1510000,Buxton,,,,,,,,
Bentleigh East,16A Denver St,1210000,Buxton,,,,,,,,
Bentleigh East,16b Denver St,1275000,Buxton,,,,,,,,
Bentleigh East,15 Lilac St,1292000,Woodards,,,,,,,,
Bentleigh East,68 Mawby Rd,1165000,Buxton,,,,,,,,
Bentleigh East,978 North Rd,959000,Ray,,,,,,,,
Bentleigh East,1/27 Schulz St,965000,Buxton,,,,,,,,
Bentleigh East,68 Tambet St,1251000,hockingstuart,,,,,,,,
Bentleigh East,76 Wingate St,1205000,Buxton,,,,,,,,
Box Hill,5/10 Camelia St,780000,Ray,,,,,,,,
Box Hill,2/13 Oxford St,572000,Barry,,,,,,,,
Box Hill,32 Sweetland Rd,910000,Fletchers,,,,,,,,
Box Hill,35 Barkly St,1760000,Noel,,,,,,,,
Box Hill,22 Combarton St,1726000,Noel,,,,,,,,
Box Hill,1A Maple St,990000,Fletchers,,,,,,,,
Box Hill,4/18 Barkly St,646500,McGrath,,,,,,,,
Box Hill,11 Howard St,2080000,Buxton,,,,,,,,
Braybrook,1/16 Barrie Ct,480000,hockingstuart,,,,,,,,
Braybrook,96 Duke St,610000,Barry,,,,,,,,
Braybrook,1/89 Hargreaves Cr,550000,Biggin,,,,,,,,
Braybrook,1 Hinkler St,925000,S&L,,,,,,,,
Braybrook,3/11 Margaret Cr,440000,Barry,,,,,,,,
Braybrook,16 Menzies St,760000,Douglas,,,,,,,,
Braybrook,14 Arthur St,771000,S&L,,,,,,,,
Braybrook,13/25 Marnoo St,441700,Barry,,,,,,,,
Braybrook,10 Sedge Cl,1000000,Nelson,,,,,,,,
Braybrook,30 Shepherd St,730000,Village,,,,,,,,
Brighton,33 Brickwood St,2575000,Marshall,,,,,,,,
Brighton,81 Carpenter St,2900000,Kay,,,,,,,,
Brighton,161 Church St,5800000,Castran,,,,,,,,
Brighton,36 Meek St,2140000,hockingstuart,,,,,,,,
Brighton,2 Normanby St,2225000,Nick,,,,,,,,
Brighton,147 North Rd,975000,Marshall,,,,,,,,
Brighton,24 North Rd,4225000,Biggin,,,,,,,,
Brighton,8/20 Yuille St,2100000,Buxton,,,,,,,,
Brighton,3/136 New St,1392000,hockingstuart,,,,,,,,
Brighton,552 New St,2445000,Marshall,,,,,,,,
Brighton,38/568 New St,520000,hockingstuart,,,,,,,,
Brighton,50 Outer Cr,3110000,Nick,,,,,,,,
Brighton,8/3 Railway Av,785000,Marshall,,,,,,,,
Brighton,3/1 Thomson St,2000000,Kay,,,,,,,,
Brighton,39 Warleigh Gr,1350000,Hodges,,,,,,,,
Brighton,138 Bay St,1900000,hockingstuart,,,,,,,,
Brighton,1/21 Brickwood St,1002500,hockingstuart,,,,,,,,
Brighton,3 Hayball Ct,2415000,Buxton,,,,,,,,
Brighton,1/76 Whyte St,1055000,Marshall,,,,,,,,
Brighton,56 Asling St,1990000,Buxton,,,,,,,,
Brighton,5 Blairgowrie Ct,3025000,Biggin,,,,,,,,
